timestamp,temperature_C,pressure_hPa,humidity_percent,gas_ohms,label,notes
3891593,24.06,101238.0,45.36,199530.25,greenbanana,normal
3893280,24.07,101237.69,45.36,198209.31,greenbanana,normal
3894978,24.06,101237.88,45.36,200014.95,greenbanana,normal
3896677,24.05,101236.99,45.33,198927.66,greenbanana,normal
3898364,24.04,101235.88,45.31,200136.5,greenbanana,normal
3900062,24.06,101235.98,45.31,200624.16,greenbanana,normal
3901761,24.06,101236.17,45.3,199530.25,greenbanana,normal
3903449,24.07,101237.11,45.27,200502.02,greenbanana,normal
3905146,24.07,101235.28,45.25,199409.42,greenbanana,normal
3906845,24.08,101237.2,45.24,200380.05,greenbanana,normal
3908533,24.08,101236.8,45.21,196318.91,greenbanana,normal
3910231,24.07,101237.26,45.21,196436.02,greenbanana,normal
3911929,24.06,101238.59,45.22,197852.11,greenbanana,normal
3913617,24.05,101239.66,45.24,197733.31,greenbanana,normal
3915315,24.06,101237.95,45.26,200380.05,greenbanana,normal
3917014,24.07,101239.2,45.24,201114.2,greenbanana,normal
3918701,24.07,101237.41,45.26,200380.05,greenbanana,normal
3920399,24.06,101239.19,45.29,201360.13,greenbanana,normal
3922097,24.07,101237.41,45.35,202101.5,greenbanana,normal
3923785,24.07,101238.2,45.32,202848.36,greenbanana,normal
3925483,24.07,101238.62,45.31,203349.36,greenbanana,normal
3927181,24.07,101239.01,45.31,202225.58,greenbanana,normal
3928868,24.07,101239.68,45.29,203600.78,greenbanana,normal
3930567,24.06,101237.98,45.29,204485.69,greenbanana,normal
3932265,24.06,101238.84,45.27,202848.36,greenbanana,normal
3933963,24.06,101238.52,45.27,202973.39,greenbanana,normal
3935651,24.03,101237.63,45.27,203979.06,greenbanana,normal
3937349,24.05,101238.39,45.29,203726.7,greenbanana,normal
3939047,24.05,101238.84,45.27,204105.48,greenbanana,normal
3940736,24.06,101240.68,45.28,203852.81,greenbanana,normal
3942433,24.06,101237.77,45.3,203852.81,greenbanana,normal
3944131,24.05,101237.79,45.31,204105.48,greenbanana,normal
3945819,24.05,101238.35,45.33,203600.78,greenbanana,normal
3947517,24.06,101238.64,45.35,205122.45,greenbanana,normal
3949215,24.06,101238.94,45.34,203474.98,greenbanana,normal
3950903,24.06,101239.25,45.32,203852.81,greenbanana,normal
3952601,24.06,101238.31,45.33,203474.98,greenbanana,normal
3954299,24.07,101237.2,45.32,202598.81,greenbanana,normal
3955997,24.06,101240.03,45.29,203223.89,greenbanana,normal
3957685,24.05,101237.82,45.31,204739.91,greenbanana,normal
3959384,24.04,101237.68,45.3,205506.44,greenbanana,normal
3961081,24.05,101235.81,45.32,204232.06,greenbanana,normal
3962769,24.07,101240.03,45.32,204612.7,greenbanana,normal
3964467,24.05,101238.88,45.34,203474.98,greenbanana,normal
3966166,24.03,101237.13,45.32,203600.78,greenbanana,normal
3967853,24.01,101238.69,45.33,205506.44,greenbanana,normal
3969551,24.0,101236.93,45.31,204994.78,greenbanana,normal
3971249,24.0,101240.53,45.33,204994.78,greenbanana,normal
3972947,24.0,101238.95,45.37,203600.78,greenbanana,normal
3974635,23.98,101240.45,45.34,205763.22,greenbanana,normal
3976333,24.0,101239.94,45.35,203979.06,greenbanana,normal
3978032,23.96,101239.31,45.32,205122.45,greenbanana,normal
3979719,23.97,101237.02,45.35,204994.78,greenbanana,normal
3981417,23.99,101240.04,45.37,205250.28,greenbanana,normal
3983116,23.98,101239.8,45.35,203349.36,greenbanana,normal
3984803,23.96,101238.61,45.36,204105.48,greenbanana,normal
3986501,23.95,101241.11,45.39,205250.28,greenbanana,normal
3988200,23.94,101238.8,45.36,206020.66,greenbanana,normal
3989888,23.96,101238.88,45.41,204867.28,greenbanana,normal
3991585,23.95,101238.86,45.39,203852.81,greenbanana,normal
3993284,23.96,101240.3,45.41,202101.5,greenbanana,normal
3994972,23.95,101236.87,45.41,200991.47,greenbanana,normal
3996669,23.97,101238.09,45.43,200624.16,greenbanana,normal
3998368,23.99,101237.92,45.44,200746.44,greenbanana,normal
4000056,23.99,101237.45,45.43,202101.5,greenbanana,normal
4001754,23.99,101238.13,45.45,202349.86,greenbanana,normal
4003452,23.98,101237.16,45.48,203223.89,greenbanana,normal
4005140,23.98,101236.94,45.47,204612.7,greenbanana,normal
4006838,23.99,101237.42,45.49,203474.98,greenbanana,normal
4008537,23.99,101238.11,45.49,204994.78,greenbanana,normal
4010224,23.99,101238.54,45.52,205250.28,greenbanana,normal
4011923,23.98,101237.94,45.49,206796.81,greenbanana,normal
4013621,23.98,101239.08,45.49,205122.45,greenbanana,normal
4015308,23.99,101238.91,45.51,204994.78,greenbanana,normal
4017007,24.0,101238.11,45.48,204232.06,greenbanana,normal
4018705,23.99,101237.15,45.45,205506.44,greenbanana,normal
4020392,23.97,101238.96,45.43,206149.61,greenbanana,normal
4022091,23.96,101240.75,45.43,207056.83,greenbanana,normal
4023779,23.96,101238.58,45.42,206278.73,greenbanana,normal
4025478,23.96,101239.73,45.45,207578.86,greenbanana,normal
4027175,23.97,101240.54,45.45,205378.28,greenbanana,normal
4028863,23.97,101238.9,45.44,202848.36,greenbanana,normal
4030562,23.96,101239.98,45.43,201483.31,greenbanana,normal
4032260,23.95,101241.16,45.43,203600.78,greenbanana,normal
4033947,23.95,101240.22,45.43,202598.81,greenbanana,normal
4035645,23.95,101240.17,45.46,205763.22,greenbanana,normal
4037344,23.96,101238.81,45.45,204358.78,greenbanana,normal
4039031,23.96,101240.59,45.47,204232.06,greenbanana,normal
4040729,23.95,101241.23,45.48,205250.28,greenbanana,normal
4042418,23.95,101241.33,45.46,206407.98,greenbanana,normal
4044115,23.95,101240.29,45.47,206537.45,greenbanana,normal
4045814,23.95,101240.46,45.48,206537.45,greenbanana,normal
4047502,23.94,101239.64,45.49,208895.48,greenbanana,normal
4049200,23.95,101240.2,45.48,205763.22,greenbanana,normal
4050898,23.95,101240.6,45.47,205891.86,greenbanana,normal
4052586,23.96,101238.77,45.47,206278.73,greenbanana,normal
4054284,23.96,101238.71,45.48,206149.61,greenbanana,normal
4055972,23.94,101239.96,45.46,206926.75,greenbanana,normal
4057670,23.95,101239.66,45.47,206537.45,greenbanana,normal
4059369,23.94,101238.08,45.49,207317.52,greenbanana,normal
4061057,23.93,101237.69,45.48,207578.86,greenbanana,normal
4062754,23.93,101238.08,45.5,209160.83,greenbanana,normal
4064453,23.94,101239.56,45.55,206149.61,greenbanana,normal
4066141,23.94,101237.5,45.57,206407.98,greenbanana,normal
4067838,23.95,101238.24,45.56,204867.28,greenbanana,normal
4069537,23.96,101236.78,45.55,203474.98,greenbanana,normal
4071225,23.95,101237.38,45.52,204358.78,greenbanana,normal
4072923,23.94,101237.73,45.52,203349.36,greenbanana,normal
4074611,23.95,101238.41,45.51,203349.36,greenbanana,normal
4076309,23.95,101238.57,45.51,202474.23,greenbanana,normal
4078007,23.93,101236.43,45.49,203474.98,greenbanana,normal
4079695,23.95,101237.5,45.49,203600.78,greenbanana,normal
4081393,23.95,101238.38,45.5,203979.06,greenbanana,normal
4083091,23.96,101239.6,45.52,203979.06,greenbanana,normal
4084780,23.94,101238.71,45.5,204867.28,greenbanana,normal
4086477,23.93,101237.86,45.52,206667.06,greenbanana,normal
4088175,23.94,101237.36,45.54,206020.66,greenbanana,normal
4089864,23.94,101235.63,45.54,206407.98,greenbanana,normal
4091561,23.91,101237.07,45.53,206796.81,greenbanana,normal
4093259,23.93,101237.52,45.54,207972.09,greenbanana,normal
4094948,23.95,101238.26,45.52,206407.98,greenbanana,normal
4096646,23.92,101235.91,45.5,206926.75,greenbanana,normal
4098343,23.94,101237.45,45.5,207840.86,greenbanana,normal
4100032,23.93,101237.73,45.5,208103.5,greenbanana,normal
4101730,23.92,101236.24,45.53,207317.52,greenbanana,normal
4103428,23.92,101235.3,45.53,206926.75,greenbanana,normal
4105116,23.92,101236.66,45.53,208630.81,greenbanana,normal
4106814,23.93,101236.35,45.54,207317.52,greenbanana,normal
4108512,23.93,101235.39,45.53,207840.86,greenbanana,normal
4110200,23.93,101235.15,45.53,206926.75,greenbanana,normal
4111898,23.92,101233.31,45.53,206537.45,greenbanana,normal
4113586,23.9,101234.23,45.52,206796.81,greenbanana,normal
4115284,23.92,101235.12,45.53,206796.81,greenbanana,normal
4116982,23.91,101236.07,45.53,207578.86,greenbanana,normal
4118670,23.92,101235.38,45.53,207709.77,greenbanana,normal
4120369,23.92,101233.47,45.54,207056.83,greenbanana,normal
4122066,23.93,101234.34,45.52,207056.83,greenbanana,normal
4123754,23.92,101234.09,45.51,207448.09,greenbanana,normal
4125453,23.92,101234.81,45.52,207972.09,greenbanana,normal
4127140,23.91,101233.64,45.52,206796.81,greenbanana,normal
4128838,23.92,101233.38,45.52,207448.09,greenbanana,normal
4130537,23.92,101234.95,45.54,207317.52,greenbanana,normal
4132225,23.92,101232.93,45.55,207709.77,greenbanana,normal
4133922,23.91,101235.5,45.56,207317.52,greenbanana,normal
4135788,23.92,101234.38,45.55,207317.52,greenbanana,normal
4137476,23.93,101234.24,45.55,208103.5,greenbanana,normal
4139173,23.92,101233.9,45.55,208630.81,greenbanana,normal
4141038,23.9,101234.24,45.56,208366.83,greenbanana,normal
4142727,23.91,101233.9,45.55,209293.73,greenbanana,normal
4144424,23.91,101230.74,45.54,208895.48,greenbanana,normal
4146123,23.92,101233.68,45.5,207709.77,greenbanana,normal
4147811,23.92,101232.69,45.52,208630.81,greenbanana,normal
4149509,23.93,101233.8,45.53,207317.52,greenbanana,normal
4151206,23.94,101234.21,45.51,207840.86,greenbanana,normal
4152895,23.93,101231.65,45.55,207972.09,greenbanana,normal
4154593,23.94,101233.62,45.51,207187.11,greenbanana,normal
4156281,23.94,101232.9,45.53,206407.98,greenbanana,normal
4157979,23.93,101234.13,45.55,207448.09,greenbanana,normal
4159677,23.94,101233.0,45.6,208498.73,greenbanana,normal
4161366,23.96,101233.7,45.59,208366.83,greenbanana,normal
4163063,23.96,101233.76,45.61,206149.61,greenbanana,normal
4164761,23.97,101234.38,45.63,206278.73,greenbanana,normal
4166450,23.96,101235.26,45.6,206149.61,greenbanana,normal
4168147,23.94,101234.55,45.59,204994.78,greenbanana,normal
4169835,23.92,101235.12,45.63,207972.09,greenbanana,normal
4171700,23.92,101233.21,45.66,209028.06,greenbanana,normal
4173565,23.93,101233.02,45.68,207317.52,greenbanana,normal
4175263,23.95,101234.52,45.68,209293.73,greenbanana,normal
4176951,23.96,101234.59,45.69,209426.81,greenbanana,normal
4178650,23.96,101232.77,45.7,207056.83,greenbanana,normal
4180347,23.98,101234.02,45.71,206537.45,greenbanana,normal
4182035,23.98,101234.59,45.69,207317.52,greenbanana,normal
4183734,23.97,101231.98,45.65,207056.83,greenbanana,normal
4185432,23.98,101235.02,45.63,208103.5,greenbanana,normal
4187120,23.98,101234.64,45.61,208103.5,greenbanana,normal
4188818,23.98,101231.81,45.61,208366.83,greenbanana,normal
4190850,23.95,101232.63,45.61,209028.06,greenbanana,normal
4192881,23.96,101231.69,45.59,207972.09,greenbanana,normal
4194579,23.96,101232.47,45.55,207709.77,greenbanana,normal
4196278,23.97,101230.36,45.58,207056.83,greenbanana,normal
4197965,23.98,101229.68,45.57,205763.22,greenbanana,normal
4199663,23.98,101229.99,45.55,204867.28,greenbanana,normal
4201362,23.99,101228.59,45.55,204612.7,greenbanana,normal
4203049,23.99,101231.67,45.56,204867.28,greenbanana,normal
4204747,24.0,101231.67,45.56,205122.45,greenbanana,normal
4206436,24.0,101230.16,45.56,204358.78,greenbanana,normal
4208134,23.99,101231.19,45.56,206149.61,greenbanana,normal
4209831,23.99,101232.51,45.55,206667.06,greenbanana,normal
4211520,23.98,101229.13,45.54,207709.77,greenbanana,normal
4213218,23.99,101231.32,45.55,209160.83,greenbanana,normal
4214906,23.99,101231.38,45.53,208103.5,greenbanana,normal
4216771,23.99,101230.53,45.52,208895.48,greenbanana,normal
4218636,24.0,101229.54,45.51,208763.06,greenbanana,normal
4220334,23.99,101228.52,45.49,209960.88,greenbanana,normal
4222022,23.99,101227.81,45.54,206537.45,greenbanana,normal
4223720,24.0,101231.42,45.6,205378.28,greenbanana,normal
4225418,23.98,101228.83,45.63,206407.98,greenbanana,normal
4227106,23.98,101230.49,45.65,207187.11,greenbanana,normal
4228804,24.0,101229.76,45.68,207972.09,greenbanana,normal
4230503,23.99,101229.55,45.7,206537.45,greenbanana,normal
4232190,24.0,101227.77,45.68,205763.22,greenbanana,normal
4233888,24.01,101231.47,45.68,202349.86,greenbanana,normal
4235586,24.03,101230.7,45.63,200258.17,greenbanana,normal
4237275,24.02,101229.66,45.62,201114.2,greenbanana,normal
4238972,24.02,101231.03,45.61,201853.77,greenbanana,normal
4240670,24.03,101229.43,45.6,201237.08,greenbanana,normal
4242358,24.04,101231.05,45.63,201114.2,greenbanana,normal
4244057,24.04,101231.59,45.63,201853.77,greenbanana,normal
4245754,24.03,101230.63,45.59,203852.81,greenbanana,normal
4247442,24.03,101230.48,45.54,205506.44,greenbanana,normal
4249140,24.02,101232.09,45.49,208235.09,greenbanana,normal
4250828,24.03,101229.64,45.48,207578.86,greenbanana,normal
2026-02-14 20:01:17,21.65,1012.93,50.77,174090.45,normal,n/a
2026-02-14 20:01:22,21.68,1012.89,50.59,187271.4,normal,n/a
2026-02-14 20:01:32,21.56,1012.94,50.63,172681.28,normal,n/a
2026-02-14 20:01:37,21.66,1012.87,50.56,182857.14,normal,n/a
2026-02-14 20:01:51,21.44,1012.87,50.66,170951.59,normal,n/a
2026-02-14 20:01:56,21.61,1012.87,50.58,175703.5,normal,n/a
2026-02-14 20:02:06,21.6,1012.77,50.61,185843.92,normal,n/a
2026-02-14 20:02:11,21.56,1012.78,50.5,174624.83,normal,n/a
2026-02-14 20:02:16,21.68,1012.87,50.47,184837.55,normal,n/a
2026-02-14 20:02:24,21.64,1012.87,50.51,186861.31,normal,n/a
2026-02-14 20:02:39,21.6,1012.87,50.63,183842.01,normal,n/a
2026-02-14 20:02:44,21.67,1012.87,50.53,187271.4,normal,n/a
2026-02-14 20:02:49,21.7,1012.88,50.44,193134.67,normal,n/a
2026-02-14 20:02:54,21.66,1012.93,50.37,177346.73,normal,n/a
2026-02-14 20:03:02,21.6,1012.79,50.47,186656.94,normal,n/a
2026-02-14 20:03:14,21.53,1012.9,50.55,173031.43,normal,n/a
2026-02-14 20:03:24,21.58,1012.77,50.6,186249.55,normal,n/a
2026-02-14 20:03:29,21.65,1012.78,50.54,193682.62,normal,n/a
2026-02-14 20:03:34,21.67,1012.78,50.49,195569.14,normal,n/a
2026-02-14 20:03:39,21.59,1012.91,50.58,174268.21,normal,n/a
2026-02-14 20:03:47,21.54,1012.78,50.45,176247.85,normal,n/a
2026-02-14 20:03:54,21.59,1012.75,50.62,192372.72,normal,n/a
2026-02-14 20:04:03,21.61,1012.73,50.6,192156.13,normal,n/a
2026-02-14 20:04:08,21.55,1012.74,50.49,176978.91,normal,n/a
2026-02-14 20:04:13,21.68,1012.87,50.47,181303.12,normal,n/a
2026-02-14 20:04:18,21.6,1012.91,50.38,172681.28,normal,n/a
2026-02-14 20:04:23,21.66,1012.78,50.39,193682.62,normal,n/a
2026-02-14 20:04:33,21.73,1012.78,50.35,195010.47,normal,n/a
2026-02-14 20:04:38,21.74,1012.87,50.34,194676.81,normal,n/a
2026-02-14 20:04:43,21.74,1012.78,50.3,194012.88,normal,n/a
2026-02-14 20:04:52,21.66,1012.78,50.34,192589.81,normal,n/a
2026-02-14 20:05:02,21.69,1012.76,50.38,191509.26,normal,n/a
2026-02-14 20:05:07,21.75,1012.77,50.3,193463.06,normal,n/a
2026-02-14 20:05:15,21.58,1012.88,50.25,175884.58,normal,n/a
2026-02-14 20:05:20,21.66,1012.77,50.41,191616.77,normal,n/a
2026-02-14 20:05:25,21.74,1012.79,50.34,193463.06,normal,n/a
2026-02-14 20:05:33,21.72,1012.79,50.31,193792.58,normal,n/a
2026-02-14 20:05:38,21.73,1012.76,50.24,195345.29,normal,n/a
2026-02-14 20:05:43,21.72,1012.79,50.23,194344.28,normal,n/a
2026-02-14 20:05:56,21.53,1012.78,50.31,174446.34,normal,n/a
2026-02-14 20:06:01,21.68,1012.78,50.33,195233.56,normal,n/a
2026-02-14 20:06:06,21.67,1012.76,50.3,195345.29,normal,n/a
2026-02-14 20:08:28,21.51,1012.9,50.83,173736.0,normal,n/a
2026-02-14 20:08:38,21.66,1012.77,50.5,196469.69,normal,n/a
2026-02-14 20:08:43,21.53,1012.78,50.44,177162.63,normal,n/a
2026-02-14 20:08:48,21.67,1012.75,50.45,195233.56,normal,n/a
2026-02-14 20:08:53,21.56,1012.79,50.35,176978.91,normal,n/a
2026-02-14 20:08:58,21.68,1012.76,50.38,196356.66,normal,n/a
2026-02-14 20:09:03,21.67,1012.75,50.4,194565.84,normal,n/a
2026-02-14 20:09:08,21.7,1012.77,50.36,193463.06,normal,n/a
2026-02-14 20:09:13,21.6,1012.9,50.52,177901.32,normal,n/a
2026-02-14 20:09:18,21.72,1012.89,50.39,192916.35,normal,n/a
2026-02-14 20:09:23,21.67,1012.76,50.36,194676.81,normal,n/a
2026-02-14 20:09:28,21.67,1012.76,50.34,194344.28,normal,n/a
2026-02-14 20:09:33,21.7,1012.89,50.31,182271.27,normal,n/a
2026-02-14 20:09:38,21.77,1012.87,50.24,195010.47,normal,n/a
2026-02-14 20:09:43,21.6,1012.87,50.18,179397.34,normal,n/a
2026-02-14 20:09:48,21.7,1012.77,50.22,196582.84,normal,n/a
2026-02-14 20:09:53,21.69,1012.76,50.27,196018.38,normal,n/a
2026-02-14 20:09:58,21.7,1012.77,50.27,197836.17,normal,n/a
2026-02-14 20:10:03,21.68,1012.77,50.29,195905.87,normal,n/a
2026-02-14 20:10:08,21.7,1012.77,50.27,196469.69,normal,n/a
2026-02-14 20:10:13,21.64,1012.9,50.41,179020.98,normal,n/a
2026-02-14 20:10:18,21.81,1012.9,50.28,191294.6,normal,n/a
2026-02-14 20:10:23,21.72,1012.87,50.26,196809.53,normal,n/a
2026-02-14 20:10:28,21.69,1012.75,50.25,196243.77,normal,n/a
2026-02-14 20:10:33,21.68,1012.9,50.19,178833.39,normal,n/a
2026-02-14 20:10:38,21.78,1012.78,50.13,193572.78,normal,n/a
2026-02-14 20:10:49,21.79,1012.89,50.07,182661.43,normal,n/a
2026-02-14 20:10:54,21.78,1012.75,50.05,195233.56,normal,n/a
2026-02-14 20:10:59,21.78,1012.74,50.03,196582.84,normal,n/a
2026-02-14 20:11:04,21.71,1012.79,50.08,181110.72,normal,n/a
2026-02-14 20:11:09,21.82,1012.77,50.03,196809.53,normal,n/a
2026-02-14 20:11:14,21.73,1012.76,50.1,199105.58,normal,n/a
2026-02-14 20:11:19,21.73,1012.76,50.12,196809.53,normal,n/a
2026-02-14 20:11:24,21.72,1012.77,50.18,196356.66,normal,n/a
2026-02-14 20:11:29,21.76,1012.77,50.2,197264.5,normal,n/a
2026-02-14 20:11:34,21.66,1012.88,50.35,181110.72,normal,n/a
2026-02-14 20:11:39,21.79,1012.79,50.29,194123.22,normal,n/a
2026-02-14 20:11:44,21.73,1012.75,50.55,197036.75,normal,n/a
2026-02-14 20:11:49,21.73,1012.75,50.58,196243.77,normal,n/a
2026-02-14 20:11:54,21.64,1012.87,50.65,178086.96,normal,n/a
2026-02-14 20:11:59,21.79,1012.79,50.47,194344.28,normal,n/a
2026-02-14 20:12:04,21.64,1012.77,50.36,177716.07,normal,n/a
2026-02-14 20:12:09,21.8,1012.77,50.57,196356.66,normal,n/a
2026-02-14 20:12:14,21.83,1012.79,50.62,182076.81,normal,n/a
2026-02-14 20:12:19,21.87,1012.79,50.43,184637.58,normal,n/a
2026-02-14 20:12:24,21.81,1012.75,50.22,196131.01,normal,n/a
2026-02-14 20:12:34,21.85,1012.76,50.1,195010.47,normal,n/a
2026-02-14 20:12:39,21.79,1012.72,50.11,196809.53,normal,n/a
2026-02-14 20:12:44,21.76,1012.73,50.17,196243.77,normal,n/a
2026-02-14 20:12:49,21.78,1012.72,50.14,196582.84,normal,n/a
2026-02-14 20:12:54,21.72,1012.79,50.32,179586.11,normal,n/a
2026-02-14 20:12:59,21.85,1012.74,50.2,194676.81,normal,n/a
2026-02-14 20:13:04,21.79,1012.72,50.24,196923.08,normal,n/a
2026-02-14 20:13:09,21.82,1012.73,50.21,196809.53,normal,n/a
2026-02-14 20:13:14,21.72,1012.75,50.35,192156.13,normal,n/a
2026-02-14 20:13:19,21.79,1012.76,50.23,196131.01,normal,n/a
2026-02-14 20:13:55,21.63,1012.79,50.61,172332.55,normal,n/a
2026-02-14 20:14:00,21.81,1012.78,50.39,182271.27,normal,n/a
2026-02-14 20:14:05,21.74,1012.76,50.45,194899.12,normal,n/a
2026-02-14 20:14:10,21.8,1012.72,50.56,193463.06,normal,n/a
2026-02-14 20:14:15,21.74,1012.87,51.1,175884.58,normal,n/a
